"id","zip_code","sid","default_state","default_city","default_type"
1908,"05648",53,"VT","CALAIS","STANDARD"
1909,"05649",53,"VT","EAST BARRE","STANDARD"
1910,"05650",53,"VT","EAST CALAIS","STANDARD"
1911,"05651",53,"VT","EAST MONTPELIER","STANDARD"
1912,"05652",53,"VT","EDEN","STANDARD"
1913,"05653",53,"VT","EDEN MILLS","STANDARD"
1914,"05654",53,"VT","GRANITEVILLE","STANDARD"
1915,"05655",53,"VT","HYDE PARK","STANDARD"
1916,"05656",53,"VT","JOHNSON","STANDARD"
1917,"05657",53,"VT","LAKE ELMORE","PO BOX"
1918,"05658",53,"VT","MARSHFIELD","STANDARD"
1919,"05660",53,"VT","MORETOWN","STANDARD"
1920,"05661",53,"VT","MORRISVILLE","STANDARD"
1921,"05662",53,"VT","MOSCOW","PO BOX"
1922,"05663",53,"VT","NORTHFIELD","STANDARD"
1923,"05664",53,"VT","NORTHFIELD FALLS","PO BOX"
1924,"05665",53,"VT","NORTH HYDE PARK","PO BOX"
1925,"05666",53,"VT","NORTH MONTPELIER","STANDARD"
1926,"05667",53,"VT","PLAINFIELD","STANDARD"
1927,"05669",53,"VT","ROXBURY","STANDARD"
1928,"05670",53,"VT","SOUTH BARRE","PO BOX"
1929,"05671",53,"VT","WATERBURY","UNIQUE"
1930,"05672",53,"VT","STOWE","STANDARD"
1931,"05673",53,"VT","WAITSFIELD","STANDARD"
1932,"05674",53,"VT","WARREN","STANDARD"
1933,"05675",53,"VT","WASHINGTON","STANDARD"
1934,"05676",53,"VT","WATERBURY","STANDARD"
1935,"05677",53,"VT","WATERBURY CENTER","STANDARD"
1936,"05678",53,"VT","WEBSTERVILLE","PO BOX"
1937,"05679",53,"VT","WILLIAMSTOWN","STANDARD"
1938,"05680",53,"VT","WOLCOTT","STANDARD"
1939,"05681",53,"VT","WOODBURY","STANDARD"
1940,"05682",53,"VT","WORCESTER","STANDARD"
1941,"05701",53,"VT","RUTLAND","STANDARD"
1942,"05702",53,"VT","RUTLAND","PO BOX"
1943,"05730",53,"VT","BELMONT","STANDARD"
1944,"05731",53,"VT","BENSON","PO BOX"
1945,"05732",53,"VT","BOMOSEEN","STANDARD"
1946,"05733",53,"VT","BRANDON","STANDARD"
1947,"05734",53,"VT","BRIDPORT","STANDARD"
1948,"05735",53,"VT","CASTLETON","STANDARD"
1949,"05736",53,"VT","CENTER RUTLAND","STANDARD"
1950,"05737",53,"VT","CHITTENDEN","STANDARD"
1951,"05738",53,"VT","CUTTINGSVILLE","STANDARD"
1952,"05739",53,"VT","DANBY","STANDARD"
1953,"05740",53,"VT","EAST MIDDLEBURY","PO BOX"
1954,"05741",53,"VT","EAST POULTNEY","PO BOX"
1955,"05742",53,"VT","EAST WALLINGFORD","STANDARD"
1956,"05743",53,"VT","FAIR HAVEN","STANDARD"
1957,"05744",53,"VT","FLORENCE","STANDARD"
1958,"05745",53,"VT","FOREST DALE","PO BOX"
1959,"05746",53,"VT","GAYSVILLE","PO BOX"
1960,"05747",53,"VT","GRANVILLE","STANDARD"
1961,"05748",53,"VT","HANCOCK","STANDARD"
1962,"05750",53,"VT","HYDEVILLE","PO BOX"
1963,"05751",53,"VT","KILLINGTON","STANDARD"
1964,"05753",53,"VT","MIDDLEBURY","STANDARD"
1965,"05757",53,"VT","MIDDLETOWN SPRINGS","STANDARD"
1966,"05758",53,"VT","MOUNT HOLLY","STANDARD"
1967,"05759",53,"VT","NORTH CLARENDON","STANDARD"
1968,"05760",53,"VT","ORWELL","STANDARD"
1969,"05761",53,"VT","PAWLET","STANDARD"
1970,"05762",53,"VT","PITTSFIELD","STANDARD"
1971,"05763",53,"VT","PITTSFORD","STANDARD"
1972,"05764",53,"VT","POULTNEY","STANDARD"
1973,"05765",53,"VT","PROCTOR","STANDARD"
1974,"05766",53,"VT","RIPTON","STANDARD"
1975,"05767",53,"VT","ROCHESTER","STANDARD"
1976,"05768",53,"VT","RUPERT","PO BOX"
1977,"05769",53,"VT","SALISBURY","STANDARD"
1978,"05770",53,"VT","SHOREHAM","STANDARD"
1979,"05772",53,"VT","STOCKBRIDGE","STANDARD"
1980,"05773",53,"VT","WALLINGFORD","STANDARD"
1981,"05774",53,"VT","WELLS","STANDARD"
1982,"05775",53,"VT","WEST PAWLET","STANDARD"
1983,"05776",53,"VT","WEST RUPERT","STANDARD"
1984,"05777",53,"VT","WEST RUTLAND","STANDARD"
1985,"05778",53,"VT","WHITING","STANDARD"
1986,"05819",53,"VT","SAINT JOHNSBURY","STANDARD"
1987,"05820",53,"VT","ALBANY","STANDARD"
1988,"05821",53,"VT","BARNET","STANDARD"
1989,"05822",53,"VT","BARTON","STANDARD"
1990,"05823",53,"VT","BEEBE PLAIN","PO BOX"
1991,"05824",53,"VT","CONCORD","STANDARD"
1992,"05825",53,"VT","COVENTRY","PO BOX"
1993,"05826",53,"VT","CRAFTSBURY","STANDARD"
1994,"05827",53,"VT","CRAFTSBURY COMMON","STANDARD"
1995,"05828",53,"VT","DANVILLE","STANDARD"
1996,"05829",53,"VT","DERBY","STANDARD"
1997,"05830",53,"VT","DERBY LINE","STANDARD"
1998,"05832",53,"VT","EAST BURKE","STANDARD"
1999,"05833",53,"VT","EAST CHARLESTON","STANDARD"
2000,"05836",53,"VT","EAST HARDWICK","STANDARD"
2001,"05837",53,"VT","EAST HAVEN","STANDARD"
2002,"05838",53,"VT","EAST SAINT JOHNSBURY","PO BOX"
2003,"05839",53,"VT","GLOVER","STANDARD"
2004,"05840",53,"VT","GRANBY","PO BOX"
2005,"05841",53,"VT","GREENSBORO","STANDARD"
2006,"05842",53,"VT","GREENSBORO BEND","STANDARD"
2007,"05843",53,"VT","HARDWICK","STANDARD"
2008,"05845",53,"VT","IRASBURG","STANDARD"
2009,"05846",53,"VT","ISLAND POND","STANDARD"
2010,"05847",53,"VT","LOWELL","STANDARD"
2011,"05848",53,"VT","LOWER WATERFORD","PO BOX"
2012,"05849",53,"VT","LYNDON","PO BOX"
2013,"05850",53,"VT","LYNDON CENTER","STANDARD"
2014,"05851",53,"VT","LYNDONVILLE","STANDARD"
2015,"05853",53,"VT","MORGAN","STANDARD"
2016,"05855",53,"VT","NEWPORT","STANDARD"
2017,"05857",53,"VT","NEWPORT CENTER","STANDARD"
2018,"05858",53,"VT","NORTH CONCORD","STANDARD"
2019,"05859",53,"VT","NORTH TROY","STANDARD"
2020,"05860",53,"VT","ORLEANS","STANDARD"
2021,"05861",53,"VT","PASSUMPSIC","PO BOX"
2022,"05862",53,"VT","PEACHAM","STANDARD"
2023,"05863",53,"VT","SAINT JOHNSBURY CENTER","PO BOX"
2024,"05866",53,"VT","SHEFFIELD","STANDARD"
2025,"05867",53,"VT","SUTTON","STANDARD"
2026,"05868",53,"VT","TROY","STANDARD"
2027,"05871",53,"VT","WEST BURKE","STANDARD"
2028,"05872",53,"VT","WEST CHARLESTON","STANDARD"
2029,"05873",53,"VT","WEST DANVILLE","STANDARD"
2030,"05874",53,"VT","WESTFIELD","STANDARD"
2031,"05875",53,"VT","BARTON","STANDARD"
2032,"05901",53,"VT","AVERILL","PO BOX"
2033,"05902",53,"VT","BEECHER FALLS","STANDARD"
2034,"05903",53,"VT","CANAAN","STANDARD"
2035,"05904",53,"VT","GILMAN","STANDARD"
2036,"05905",53,"VT","GUILDHALL","STANDARD"
2037,"05906",53,"VT","LUNENBURG","STANDARD"
2038,"05907",53,"VT","NORTON","STANDARD"
2039,"06001",8,"CT","AVON","STANDARD"
2040,"06002",8,"CT","BLOOMFIELD","STANDARD"
2041,"06006",8,"CT","WINDSOR","UNIQUE"
2042,"06010",8,"CT","BRISTOL","STANDARD"
2043,"06011",8,"CT","BRISTOL","PO BOX"
2044,"06013",8,"CT","BURLINGTON","STANDARD"
2045,"06016",8,"CT","BROAD BROOK","STANDARD"
2046,"06018",8,"CT","CANAAN","STANDARD"
2047,"06019",8,"CT","CANTON","STANDARD"
2048,"06020",8,"CT","CANTON CENTER","PO BOX"
2049,"06021",8,"CT","COLEBROOK","STANDARD"
2050,"06022",8,"CT","COLLINSVILLE","PO BOX"
2051,"06023",8,"CT","EAST BERLIN","STANDARD"
2052,"06024",8,"CT","EAST CANAAN","STANDARD"
2053,"06025",8,"CT","EAST GLASTONBURY","PO BOX"
2054,"06026",8,"CT","EAST GRANBY","STANDARD"
2055,"06027",8,"CT","EAST HARTLAND","STANDARD"
2056,"06028",8,"CT","EAST WINDSOR HILL","PO BOX"
2057,"06029",8,"CT","ELLINGTON","STANDARD"
2058,"06030",8,"CT","FARMINGTON","UNIQUE"
2059,"06031",8,"CT","FALLS VILLAGE","STANDARD"
2060,"06032",8,"CT","FARMINGTON","STANDARD"
2061,"06033",8,"CT","GLASTONBURY","STANDARD"
2062,"06034",8,"CT","FARMINGTON","PO BOX"
2063,"06035",8,"CT","GRANBY","STANDARD"
2064,"06037",8,"CT","BERLIN","STANDARD"
2065,"06039",8,"CT","LAKEVILLE","STANDARD"
2066,"06040",8,"CT","MANCHESTER","STANDARD"
2067,"06041",8,"CT","MANCHESTER","UNIQUE"
2068,"06042",8,"CT","MANCHESTER","STANDARD"
2069,"06043",8,"CT","BOLTON","STANDARD"
2070,"06045",8,"CT","MANCHESTER","PO BOX"
2071,"06050",8,"CT","NEW BRITAIN","PO BOX"
2072,"06051",8,"CT","NEW BRITAIN","STANDARD"
2073,"06052",8,"CT","NEW BRITAIN","STANDARD"
2074,"06053",8,"CT","NEW BRITAIN","STANDARD"
2075,"06057",8,"CT","NEW HARTFORD","STANDARD"
2076,"06058",8,"CT","NORFOLK","STANDARD"
2077,"06059",8,"CT","NORTH CANTON","PO BOX"
2078,"06060",8,"CT","NORTH GRANBY","STANDARD"
2079,"06061",8,"CT","PINE MEADOW","PO BOX"
2080,"06062",8,"CT","PLAINVILLE","STANDARD"
2081,"06063",8,"CT","BARKHAMSTED","STANDARD"
2082,"06064",8,"CT","POQUONOCK","PO BOX"
2083,"06065",8,"CT","RIVERTON","STANDARD"
2084,"06066",8,"CT","VERNON ROCKVILLE","STANDARD"
2085,"06067",8,"CT","ROCKY HILL","STANDARD"
2086,"06068",8,"CT","SALISBURY","STANDARD"
2087,"06069",8,"CT","SHARON","STANDARD"
2088,"06070",8,"CT","SIMSBURY","STANDARD"
2089,"06071",8,"CT","SOMERS","STANDARD"
2090,"06072",8,"CT","SOMERSVILLE","PO BOX"
2091,"06073",8,"CT","SOUTH GLASTONBURY","STANDARD"
2092,"06074",8,"CT","SOUTH WINDSOR","STANDARD"
2093,"06075",8,"CT","STAFFORD","PO BOX"
2094,"06076",8,"CT","STAFFORD SPRINGS","STANDARD"
2095,"06077",8,"CT","STAFFORDVILLE","PO BOX"
2096,"06078",8,"CT","SUFFIELD","STANDARD"
2097,"06079",8,"CT","TACONIC","PO BOX"
2098,"06080",8,"CT","SUFFIELD","UNIQUE"
2099,"06081",8,"CT","TARIFFVILLE","STANDARD"
2100,"06082",8,"CT","ENFIELD","STANDARD"
2101,"06083",8,"CT","ENFIELD","PO BOX"
2102,"06084",8,"CT","TOLLAND","STANDARD"
2103,"06085",8,"CT","UNIONVILLE","STANDARD"
2104,"06088",8,"CT","EAST WINDSOR","STANDARD"
2105,"06089",8,"CT","WEATOGUE","STANDARD"
2106,"06090",8,"CT","WEST GRANBY","STANDARD"
2107,"06091",8,"CT","WEST HARTLAND","STANDARD"
2108,"06092",8,"CT","WEST SIMSBURY","STANDARD"
2109,"06093",8,"CT","WEST SUFFIELD","STANDARD"
2110,"06094",8,"CT","WINCHESTER CENTER","PO BOX"
2111,"06095",8,"CT","WINDSOR","STANDARD"
2112,"06096",8,"CT","WINDSOR LOCKS","STANDARD"
2113,"06098",8,"CT","WINSTED","STANDARD"
2114,"06101",8,"CT","HARTFORD","STANDARD"
2115,"06102",8,"CT","HARTFORD","PO BOX"
2116,"06103",8,"CT","HARTFORD","STANDARD"
2117,"06104",8,"CT","HARTFORD","PO BOX"
2118,"06105",8,"CT","HARTFORD","STANDARD"
2119,"06106",8,"CT","HARTFORD","STANDARD"
2120,"06107",8,"CT","WEST HARTFORD","STANDARD"
2121,"06108",8,"CT","EAST HARTFORD","STANDARD"
2122,"06109",8,"CT","WETHERSFIELD","STANDARD"
2123,"06110",8,"CT","WEST HARTFORD","STANDARD"
2124,"06111",8,"CT","NEWINGTON","STANDARD"
2125,"06112",8,"CT","HARTFORD","STANDARD"
2126,"06114",8,"CT","HARTFORD","STANDARD"
2127,"06115",8,"CT","HARTFORD","PO BOX"
2128,"06117",8,"CT","WEST HARTFORD","STANDARD"
2129,"06118",8,"CT","EAST HARTFORD","STANDARD"
2130,"06119",8,"CT","WEST HARTFORD","STANDARD"
2131,"06120",8,"CT","HARTFORD","STANDARD"
2132,"06123",8,"CT","HARTFORD","PO BOX"
2133,"06126",8,"CT","HARTFORD","PO BOX"
2134,"06127",8,"CT","WEST HARTFORD","PO BOX"
2135,"06128",8,"CT","EAST HARTFORD","PO BOX"
2136,"06129",8,"CT","WETHERSFIELD","PO BOX"
2137,"06131",8,"CT","NEWINGTON","PO BOX"
2138,"06132",8,"CT","HARTFORD","PO BOX"
2139,"06133",8,"CT","WEST HARTFORD","PO BOX"
2140,"06134",8,"CT","HARTFORD","PO BOX"
2141,"06137",8,"CT","WEST HARTFORD","PO BOX"
2142,"06138",8,"CT","EAST HARTFORD","PO BOX"
2143,"06140",8,"CT","HARTFORD","PO BOX"
2144,"06141",8,"CT","HARTFORD","PO BOX"
2145,"06142",8,"CT","HARTFORD","PO BOX"
2146,"06143",8,"CT","HARTFORD","PO BOX"
2147,"06144",8,"CT","HARTFORD","PO BOX"
2148,"06145",8,"CT","HARTFORD","PO BOX"
2149,"06146",8,"CT","HARTFORD","PO BOX"
2150,"06147",8,"CT","HARTFORD","PO BOX"
2151,"06150",8,"CT","HARTFORD","UNIQUE"
2152,"06151",8,"CT","HARTFORD","UNIQUE"
2153,"06152",8,"CT","HARTFORD","STANDARD"
2154,"06153",8,"CT","HARTFORD","UNIQUE"
2155,"06154",8,"CT","HARTFORD","UNIQUE"
2156,"06155",8,"CT","HARTFORD","UNIQUE"
2157,"06156",8,"CT","HARTFORD","UNIQUE"
2158,"06160",8,"CT","HARTFORD","UNIQUE"
2159,"06161",8,"CT","HARTFORD","UNIQUE"
2160,"06167",8,"CT","HARTFORD","UNIQUE"
2161,"06176",8,"CT","HARTFORD","UNIQUE"
2162,"06180",8,"CT","HARTFORD","UNIQUE"
2163,"06183",8,"CT","HARTFORD","UNIQUE"
2164,"06199",8,"CT","HARTFORD","PO BOX"
2165,"06226",8,"CT","WILLIMANTIC","STANDARD"
2166,"06230",8,"CT","ABINGTON","PO BOX"
2167,"06231",8,"CT","AMSTON","STANDARD"
2168,"06232",8,"CT","ANDOVER","STANDARD"
2169,"06233",8,"CT","BALLOUVILLE","PO BOX"
2170,"06234",8,"CT","BROOKLYN","STANDARD"
2171,"06235",8,"CT","CHAPLIN","STANDARD"
2172,"06237",8,"CT","COLUMBIA","STANDARD"
2173,"06238",8,"CT","COVENTRY","STANDARD"
2174,"06239",8,"CT","DANIELSON","STANDARD"
2175,"06241",8,"CT","DAYVILLE","STANDARD"
2176,"06242",8,"CT","EASTFORD","STANDARD"
2177,"06243",8,"CT","EAST KILLINGLY","STANDARD"
2178,"06244",8,"CT","EAST WOODSTOCK","PO BOX"
2179,"06245",8,"CT","FABYAN","PO BOX"
2180,"06246",8,"CT","GROSVENOR DALE","PO BOX"
2181,"06247",8,"CT","HAMPTON","STANDARD"
2182,"06248",8,"CT","HEBRON","STANDARD"
2183,"06249",8,"CT","LEBANON","STANDARD"
2184,"06250",8,"CT","MANSFIELD CENTER","STANDARD"
2185,"06251",8,"CT","MANSFIELD DEPOT","PO BOX"
2186,"06254",8,"CT","NORTH FRANKLIN","STANDARD"
2187,"06255",8,"CT","NORTH GROSVENORDALE","STANDARD"
2188,"06256",8,"CT","NORTH WINDHAM","STANDARD"
2189,"06258",8,"CT","POMFRET","PO BOX"
2190,"06259",8,"CT","POMFRET CENTER","STANDARD"
2191,"06260",8,"CT","PUTNAM","STANDARD"
2192,"06262",8,"CT","QUINEBAUG","STANDARD"
2193,"06263",8,"CT","ROGERS","PO BOX"
2194,"06264",8,"CT","SCOTLAND","STANDARD"
2195,"06265",8,"CT","SOUTH WILLINGTON","STANDARD"
2196,"06266",8,"CT","SOUTH WINDHAM","STANDARD"
2197,"06267",8,"CT","SOUTH WOODSTOCK","PO BOX"
2198,"06268",8,"CT","STORRS MANSFIELD","STANDARD"
2199,"06269",8,"CT","STORRS MANSFIELD","UNIQUE"
2200,"06277",8,"CT","THOMPSON","STANDARD"
2201,"06278",8,"CT","ASHFORD","STANDARD"
2202,"06279",8,"CT","WILLINGTON","STANDARD"
2203,"06280",8,"CT","WINDHAM","STANDARD"
2204,"06281",8,"CT","WOODSTOCK","STANDARD"
2205,"06282",8,"CT","WOODSTOCK VALLEY","STANDARD"
2206,"06320",8,"CT","NEW LONDON","STANDARD"
2207,"06330",8,"CT","BALTIC","STANDARD"
2208,"06331",8,"CT","CANTERBURY","STANDARD"
2209,"06332",8,"CT","CENTRAL VILLAGE","PO BOX"
2210,"06333",8,"CT","EAST LYME","STANDARD"
2211,"06334",8,"CT","BOZRAH","STANDARD"
2212,"06335",8,"CT","GALES FERRY","STANDARD"
2213,"06336",8,"CT","GILMAN","STANDARD"
2214,"06338",8,"CT","MASHANTUCKET","PO BOX"
2215,"06339",8,"CT","LEDYARD","STANDARD"
2216,"06340",8,"CT","GROTON","STANDARD"
2217,"06349",8,"CT","GROTON","PO BOX"
2218,"06350",8,"CT","HANOVER","PO BOX"
2219,"06351",8,"CT","JEWETT CITY","STANDARD"
2220,"06353",8,"CT","MONTVILLE","STANDARD"
2221,"06354",8,"CT","MOOSUP","STANDARD"
2222,"06355",8,"CT","MYSTIC","STANDARD"
2223,"06357",8,"CT","NIANTIC","STANDARD"
2224,"06359",8,"CT","NORTH STONINGTON","STANDARD"
2225,"06360",8,"CT","NORWICH","STANDARD"
2226,"06365",8,"CT","PRESTON","STANDARD"
2227,"06370",8,"CT","OAKDALE","STANDARD"
2228,"06371",8,"CT","OLD LYME","STANDARD"
2229,"06372",8,"CT","OLD MYSTIC","PO BOX"
2230,"06373",8,"CT","ONECO","PO BOX"
2231,"06374",8,"CT","PLAINFIELD","STANDARD"
2232,"06375",8,"CT","QUAKER HILL","STANDARD"
2233,"06376",8,"CT","SOUTH LYME","PO BOX"
2234,"06377",8,"CT","STERLING","STANDARD"
2235,"06378",8,"CT","STONINGTON","STANDARD"
2236,"06379",8,"CT","PAWCATUCK","STANDARD"
2237,"06380",8,"CT","TAFTVILLE","STANDARD"
2238,"06382",8,"CT","UNCASVILLE","STANDARD"
2239,"06383",8,"CT","VERSAILLES","PO BOX"
2240,"06384",8,"CT","VOLUNTOWN","STANDARD"
2241,"06385",8,"CT","WATERFORD","STANDARD"
2242,"06387",8,"CT","WAUREGAN","PO BOX"
2243,"06388",8,"CT","WEST MYSTIC","PO BOX"
2244,"06389",8,"CT","YANTIC","STANDARD"
2245,"06390",37,"NY","FISHERS ISLAND","PO BOX"
2246,"06401",8,"CT","ANSONIA","STANDARD"
2247,"06403",8,"CT","BEACON FALLS","STANDARD"
2248,"06404",8,"CT","BOTSFORD","PO BOX"
2249,"06405",8,"CT","BRANFORD","STANDARD"
2250,"06408",8,"CT","CHESHIRE","UNIQUE"
2251,"06409",8,"CT","CENTERBROOK","STANDARD"
2252,"06410",8,"CT","CHESHIRE","STANDARD"
2253,"06411",8,"CT","CHESHIRE","UNIQUE"
2254,"06412",8,"CT","CHESTER","STANDARD"
2255,"06413",8,"CT","CLINTON","STANDARD"
2256,"06414",8,"CT","COBALT","PO BOX"
2257,"06415",8,"CT","COLCHESTER","STANDARD"
2258,"06416",8,"CT","CROMWELL","STANDARD"
2259,"06417",8,"CT","DEEP RIVER","STANDARD"
2260,"06418",8,"CT","DERBY","STANDARD"
2261,"06419",8,"CT","KILLINGWORTH","STANDARD"
2262,"06420",8,"CT","SALEM","STANDARD"
2263,"06422",8,"CT","DURHAM","STANDARD"
2264,"06423",8,"CT","EAST HADDAM","STANDARD"
2265,"06424",8,"CT","EAST HAMPTON","STANDARD"
2266,"06426",8,"CT","ESSEX","STANDARD"
2267,"06437",8,"CT","GUILFORD","STANDARD"
2268,"06438",8,"CT","HADDAM","STANDARD"
2269,"06439",8,"CT","HADLYME","PO BOX"
2270,"06440",8,"CT","HAWLEYVILLE","PO BOX"
2271,"06441",8,"CT","HIGGANUM","STANDARD"
2272,"06442",8,"CT","IVORYTON","STANDARD"
2273,"06443",8,"CT","MADISON","STANDARD"
2274,"06444",8,"CT","MARION","PO BOX"
2275,"06447",8,"CT","MARLBOROUGH","STANDARD"
2276,"06450",8,"CT","MERIDEN","STANDARD"
2277,"06451",8,"CT","MERIDEN","STANDARD"
2278,"06455",8,"CT","MIDDLEFIELD","STANDARD"
2279,"06456",8,"CT","MIDDLE HADDAM","PO BOX"
2280,"06457",8,"CT","MIDDLETOWN","STANDARD"
2281,"06459",8,"CT","MIDDLETOWN","UNIQUE"
2282,"06460",8,"CT","MILFORD","STANDARD"
2283,"06461",8,"CT","MILFORD","STANDARD"
2284,"06467",8,"CT","MILLDALE","PO BOX"
2285,"06468",8,"CT","MONROE","STANDARD"
2286,"06469",8,"CT","MOODUS","STANDARD"
2287,"06470",8,"CT","NEWTOWN","STANDARD"
2288,"06471",8,"CT","NORTH BRANFORD","STANDARD"
2289,"06472",8,"CT","NORTHFORD","STANDARD"
2290,"06473",8,"CT","NORTH HAVEN","STANDARD"
2291,"06474",8,"CT","NORTH WESTCHESTER","PO BOX"
2292,"06475",8,"CT","OLD SAYBROOK","STANDARD"
2293,"06477",8,"CT","ORANGE","STANDARD"
2294,"06478",8,"CT","OXFORD","STANDARD"
2295,"06479",8,"CT","PLANTSVILLE","STANDARD"
2296,"06480",8,"CT","PORTLAND","STANDARD"
2297,"06481",8,"CT","ROCKFALL","STANDARD"
2298,"06482",8,"CT","SANDY HOOK","STANDARD"
2299,"06483",8,"CT","SEYMOUR","STANDARD"
2300,"06484",8,"CT","SHELTON","STANDARD"
2301,"06487",8,"CT","SOUTH BRITAIN","PO BOX"
2302,"06488",8,"CT","SOUTHBURY","STANDARD"
2303,"06489",8,"CT","SOUTHINGTON","STANDARD"
2304,"06491",8,"CT","STEVENSON","PO BOX"
2305,"06492",8,"CT","WALLINGFORD","STANDARD"
2306,"06493",8,"CT","WALLINGFORD","UNIQUE"
2307,"06494",8,"CT","WALLINGFORD","UNIQUE"
2308,"06495",8,"CT","WALLINGFORD","UNIQUE"
2309,"06498",8,"CT","WESTBROOK","STANDARD"
2310,"06501",8,"CT","NEW HAVEN","PO BOX"
2311,"06502",8,"CT","NEW HAVEN","PO BOX"
2312,"06503",8,"CT","NEW HAVEN","PO BOX"
2313,"06504",8,"CT","NEW HAVEN","PO BOX"
2314,"06505",8,"CT","NEW HAVEN","PO BOX"
2315,"06506",8,"CT","NEW HAVEN","PO BOX"
2316,"06507",8,"CT","NEW HAVEN","PO BOX"
2317,"06508",8,"CT","NEW HAVEN","PO BOX"
2318,"06509",8,"CT","NEW HAVEN","PO BOX"
2319,"06510",8,"CT","NEW HAVEN","STANDARD"
2320,"06511",8,"CT","NEW HAVEN","STANDARD"
2321,"06512",8,"CT","EAST HAVEN","STANDARD"
2322,"06513",8,"CT","NEW HAVEN","STANDARD"
2323,"06514",8,"CT","HAMDEN","STANDARD"
2324,"06515",8,"CT","NEW HAVEN","STANDARD"
2325,"06516",8,"CT","WEST HAVEN","STANDARD"
2326,"06517",8,"CT","HAMDEN","STANDARD"
2327,"06518",8,"CT","HAMDEN","STANDARD"
2328,"06519",8,"CT","NEW HAVEN","STANDARD"
2329,"06520",8,"CT","NEW HAVEN","PO BOX"
2330,"06521",8,"CT","NEW HAVEN","PO BOX"
2331,"06524",8,"CT","BETHANY","STANDARD"
2332,"06525",8,"CT","WOODBRIDGE","STANDARD"
2333,"06530",8,"CT","NEW HAVEN","PO BOX"
2334,"06531",8,"CT","NEW HAVEN","PO BOX"
2335,"06532",8,"CT","NEW HAVEN","PO BOX"
2336,"06533",8,"CT","NEW HAVEN","PO BOX"
2337,"06534",8,"CT","NEW HAVEN","PO BOX"
2338,"06535",8,"CT","NEW HAVEN","PO BOX"
2339,"06536",8,"CT","NEW HAVEN","PO BOX"
2340,"06537",8,"CT","NEW HAVEN","UNIQUE"
2341,"06538",8,"CT","NEW HAVEN","UNIQUE"
2342,"06540",8,"CT","NEW HAVEN","UNIQUE"
2343,"06601",8,"CT","BRIDGEPORT","PO BOX"
2344,"06602",8,"CT","BRIDGEPORT","PO BOX"
2345,"06604",8,"CT","BRIDGEPORT","STANDARD"
2346,"06605",8,"CT","BRIDGEPORT","STANDARD"
2347,"06606",8,"CT","BRIDGEPORT","STANDARD"
2348,"06607",8,"CT","BRIDGEPORT","STANDARD"
2349,"06608",8,"CT","BRIDGEPORT","STANDARD"
2350,"06610",8,"CT","BRIDGEPORT","STANDARD"
2351,"06611",8,"CT","TRUMBULL","STANDARD"
2352,"06612",8,"CT","EASTON","STANDARD"
2353,"06614",8,"CT","STRATFORD","STANDARD"
2354,"06615",8,"CT","STRATFORD","STANDARD"
2355,"06673",8,"CT","BRIDGEPORT","UNIQUE"
2356,"06699",8,"CT","BRIDGEPORT","UNIQUE"
2357,"06701",8,"CT","WATERBURY","STANDARD"
2358,"06702",8,"CT","WATERBURY","STANDARD"
2359,"06703",8,"CT","WATERBURY","PO BOX"
2360,"06704",8,"CT","WATERBURY","STANDARD"
2361,"06705",8,"CT","WATERBURY","STANDARD"
2362,"06706",8,"CT","WATERBURY","STANDARD"
2363,"06708",8,"CT","WATERBURY","STANDARD"
2364,"06710",8,"CT","WATERBURY","STANDARD"
2365,"06712",8,"CT","PROSPECT","STANDARD"
2366,"06716",8,"CT","WOLCOTT","STANDARD"
2367,"06720",8,"CT","WATERBURY","PO BOX"
2368,"06721",8,"CT","WATERBURY","PO BOX"
2369,"06722",8,"CT","WATERBURY","PO BOX"
2370,"06723",8,"CT","WATERBURY","PO BOX"
2371,"06724",8,"CT","WATERBURY","PO BOX"
2372,"06725",8,"CT","WATERBURY","PO BOX"
2373,"06726",8,"CT","WATERBURY","PO BOX"
2374,"06749",8,"CT","WATERBURY","UNIQUE"
2375,"06750",8,"CT","BANTAM","STANDARD"
2376,"06751",8,"CT","BETHLEHEM","STANDARD"
2377,"06752",8,"CT","BRIDGEWATER","STANDARD"
2378,"06753",8,"CT","CORNWALL","PO BOX"
2379,"06754",8,"CT","CORNWALL BRIDGE","STANDARD"
2380,"06755",8,"CT","GAYLORDSVILLE","STANDARD"
2381,"06756",8,"CT","GOSHEN","STANDARD"
2382,"06757",8,"CT","KENT","STANDARD"
2383,"06758",8,"CT","LAKESIDE","STANDARD"
2384,"06759",8,"CT","LITCHFIELD","STANDARD"
2385,"06762",8,"CT","MIDDLEBURY","STANDARD"
2386,"06763",8,"CT","MORRIS","STANDARD"
2387,"06770",8,"CT","NAUGATUCK","STANDARD"
2388,"06776",8,"CT","NEW MILFORD","STANDARD"
2389,"06777",8,"CT","NEW PRESTON MARBLE DALE","STANDARD"
2390,"06778",8,"CT","NORTHFIELD","STANDARD"
2391,"06779",8,"CT","OAKVILLE","STANDARD"
2392,"06781",8,"CT","PEQUABUCK","PO BOX"
2393,"06782",8,"CT","PLYMOUTH","STANDARD"
2394,"06783",8,"CT","ROXBURY","STANDARD"
2395,"06784",8,"CT","SHERMAN","STANDARD"
2396,"06785",8,"CT","SOUTH KENT","STANDARD"
2397,"06786",8,"CT","TERRYVILLE","STANDARD"
2398,"06787",8,"CT","THOMASTON","STANDARD"
